Date,MACD_NY_Breadth
2021-04-15,91.41104294478528
2021-04-16,91.8200408997955
2021-04-19,91.61554192229039
2021-04-20,89.77505112474438
2021-04-21,89.97955010224949
2021-04-22,88.13905930470347
2021-04-23,87.73006134969326
2021-04-26,89.16155419222905
2021-04-27,88.95705521472392
2021-04-28,89.36605316973414
2021-04-29,89.97955010224949
2021-04-30,88.75255623721881
2021-05-03,87.52556237218813
2021-05-04,84.66257668711657
2021-05-05,82.82208588957054
2021-05-06,80.57259713701431
2021-05-07,80.98159509202453
2021-05-10,79.95910020449898
2021-05-11,76.68711656441718
2021-05-12,72.80163599182005
2021-05-13,71.98364008179959
2021-05-14,72.1881390593047
2021-05-17,70.14314928425358
2021-05-18,69.73415132924336
2021-05-19,67.14285714285714
2021-05-20,66.19144602851324
2021-05-21,64.96945010183299
2021-05-24,66.19144602851324
2021-05-25,67.41344195519349
2021-05-26,68.22810590631364
2021-05-27,70.06109979633402
2021-05-28,72.50509164969449
2021-06-01,71.07942973523421
2021-06-02,70.67209775967413
2021-06-03,70.46843177189409
2021-06-04,71.69042769857434
2021-06-07,70.87576374745417
2021-06-08,69.24643584521385
2021-06-09,68.43177189409369
2021-06-10,68.0244399185336
2021-06-11,68.63543788187373
2021-06-14,65.9877800407332
2021-06-15,65.9877800407332
2021-06-16,62.93279022403259
2021-06-17,58.044806517311606
2021-06-18,53.15682281059063
2021-06-21,51.93482688391039
2021-06-22,50.101832993890014
2021-06-23,48.26883910386965
2021-06-24,48.06517311608962
2021-06-25,49.69450101832994
2021-06-28,50.30549898167006
2021-06-29,50.101832993890014
2021-06-30,50.30549898167006
2021-07-01,51.93482688391039
2021-07-02,53.360488798370675
2021-07-06,53.56415478615071
2021-07-07,52.953156822810584
2021-07-08,51.73116089613035
2021-07-09,54.378818737270876
2021-07-12,55.80448065173116
2021-07-13,56.0081466395112
2021-07-14,55.80448065173116
2021-07-15,55.60081466395111
2021-07-16,55.60081466395111
2021-07-19,49.69450101832994
2021-07-20,50.101832993890014
2021-07-21,50.30549898167006
2021-07-22,50.71283095723014
2021-07-23,53.76782077393075
2021-07-26,55.60081466395111
2021-07-27,56.0081466395112
2021-07-28,57.43380855397149
2021-07-29,58.85947046843177
2021-07-30,59.877800407331975
2021-08-02,59.47046843177189
2021-08-03,60.4887983706721
2021-08-04,59.47046843177189
2021-08-05,61.30346232179226
2021-08-06,61.710794297352344
2021-08-09,63.13645621181263
2021-08-10,64.96945010183299
2021-08-11,67.61710794297352
2021-08-12,68.83910386965377
2021-08-13,69.65376782077392
2021-08-16,70.26476578411406
2021-08-17,69.24643584521385
2021-08-18,67.82077393075356
2021-08-19,65.17311608961303
